凤凰传奇之悠哉三打狗子明,#genre#
心疼得抱住胖胖的自己,http://cfss.cc/cdn/hy/11342425.flv
狗哥吃火锅,http://cfss.cc/cdn/hy/17269326.flv
君子杉,http://cfss.cc/cdn/hy/15321830.flv
SJ-七西,http://cfss.cc/cdn/hy/128365.flv
种瓜得弟弟,http://cfss.cc/cdn/hy/11352872.flv
三国二乔,http://cfss.cc/cdn/hy/29142765.flv
烟雨丶伊伊,http://cfss.cc/cdn/hy/13323701.flv
摄氏零度,http://cfss.cc/cdn/hy/11602032.flv
鱼塘塘主张年年,http://cfss.cc/cdn/hy/11342384.flv
婧丶,http://cfss.cc/cdn/hy/26298751.flv
悟空电脑装机,http://cfss.cc/cdn/hy/24324961.flv
悸动,http://cfss.cc/cdn/hy/28272846.flv
傻妞,http://cfss.cc/cdn/hy/11342426.flv
丸子影谜,http://cfss.cc/cdn/hy/29510860.flv
SJ-晓宇,http://cfss.cc/cdn/hy/26952224.flv
昵称违规-QQFbPxwM1A,http://cfss.cc/cdn/hy/11352958.flv
DD-解说,http://cfss.cc/cdn/hy/25650806.flv
小强电脑装机,http://cfss.cc/cdn/hy/28947271.flv
【炊烟大壮】,http://cfss.cc/cdn/hy/24782284.flv
麥l小柒,http://cfss.cc/cdn/hy/25749066.flv
裸奔的蜗牛╮,http://cfss.cc/cdn/hy/11342418.flv
萌新司机,http://cfss.cc/cdn/hy/11352881.flv
科幻梦工场,http://cfss.cc/cdn/hy/15152155.flv
凌莲,http://cfss.cc/cdn/hy/11602086.flv
Wang-我的女人,http://cfss.cc/cdn/hy/11352940.flv
不发威当我Kitty,http://cfss.cc/cdn/hy/11342403.flv
亮哥讲电影,http://cfss.cc/cdn/hy/16144175.flv
四大裁子之首,http://cfss.cc/cdn/hy/11602058.flv
大侠,http://cfss.cc/cdn/hy/11602085.flv
Mr-Monday,http://cfss.cc/cdn/hy/29495168.flv
全优少年,http://cfss.cc/cdn/hy/11602081.flv
偷心大盗ヽ龍宝,http://cfss.cc/cdn/hy/11342386.flv
我们都爱笑,http://cfss.cc/cdn/hy/11352882.flv
TVB官方,http://cfss.cc/cdn/hy/23735126.flv
茜妞妞、,http://cfss.cc/cdn/hy/29216218.flv
四次元先生,http://cfss.cc/cdn/hy/11602071.flv
米粒电脑装机,http://cfss.cc/cdn/hy/16929106.flv
老司机,http://cfss.cc/cdn/hy/11352946.flv
大鱼爱路飞,http://cfss.cc/cdn/hy/25818873.flv
楚恒-泛爱心,http://cfss.cc/cdn/hy/14734068.flv
电影最TOP,http://cfss.cc/cdn/hy/11774959.flv
No1常在心,http://cfss.cc/cdn/hy/11342402.flv
茱麗葉,http://cfss.cc/cdn/hy/11602072.flv
埋堆搞搞震,http://cfss.cc/cdn/hy/23734169.flv
千里,http://cfss.cc/cdn/hy/20985776.flv
斌哥漫说,http://cfss.cc/cdn/hy/18632116.flv
逗比宝宝,http://cfss.cc/cdn/hy/11342427.flv
南西视频,http://cfss.cc/cdn/hy/16913382.flv
一只大懒虫,http://cfss.cc/cdn/hy/11279251.flv
我是周粤驰,http://cfss.cc/cdn/hy/23864973.flv
樹袋熊小九九,http://cfss.cc/cdn/hy/11282233.flv
来瓶肥宅水,http://cfss.cc/cdn/hy/21059555.flv
揽星-娜寳,http://cfss.cc/cdn/hy/25320275.flv
核桃姐姐,http://cfss.cc/cdn/hy/11342390.flv
嘤嘤嘤,http://cfss.cc/cdn/hy/11336579.flv
游戏解说剪辑师,http://cfss.cc/cdn/hy/25679291.flv
学妹爱学长,http://cfss.cc/cdn/hy/11352886.flv
济川源,http://cfss.cc/cdn/hy/24960298.flv
Mr-傀儡,http://cfss.cc/cdn/hy/11352936.flv
Candy,http://cfss.cc/cdn/hy/25647513.flv
非凡武林,http://cfss.cc/cdn/hy/21674665.flv
战斗联盟,http://cfss.cc/cdn/hy/11342413.flv
蓝凌电脑装机,http://cfss.cc/cdn/hy/295725.flv
蓶1淳爷,http://cfss.cc/cdn/hy/11336719.flv
iTVB大后宫,http://cfss.cc/cdn/hy/23863804.flv
小丑讲电影,http://cfss.cc/cdn/hy/16857432.flv
麥先森,http://cfss.cc/cdn/hy/16690482.flv
阿良说美剧,http://cfss.cc/cdn/hy/20488841.flv
三笠-金媛媛,http://cfss.cc/cdn/hy/29401081.flv
三笠-金媛媛,http://cfss.cc/cdn/hy/29401081.flv
老王夸我帅,http://cfss.cc/cdn/hy/11352964.flv
loVe、飘零,http://cfss.cc/cdn/hy/11602074.flv
楚门聊电影,http://cfss.cc/cdn/hy/16507906.flv
楚门聊电影,http://cfss.cc/cdn/hy/16507906.flv
缔爵丶小阿杜,http://cfss.cc/cdn/hy/16755322.flv
Yummy,http://cfss.cc/cdn/hy/11336587.flv
鸽宝小改改,http://cfss.cc/cdn/hy/11601970.flv
HelloKitty,http://cfss.cc/cdn/hy/11352879.flv
盛世-胖公子装机,http://cfss.cc/cdn/hy/17269926.flv
TVB蒂蒂,http://cfss.cc/cdn/hy/23865152.flv
堆堆港剧日记,http://cfss.cc/cdn/hy/23903130.flv
刘皇叔【蓝光】,http://cfss.cc/cdn/hy/11259843.flv
兜兜з,http://cfss.cc/cdn/hy/11352910.flv
加班狗,http://cfss.cc/cdn/hy/11352891.flv
SMG开怀时刻,http://cfss.cc/cdn/hy/11352908.flv
星河-梦瑶,http://cfss.cc/cdn/hy/29457111.flv
椿湫m,http://cfss.cc/cdn/hy/27288819.flv
ByDiy,http://cfss.cc/cdn/hy/20985807.flv
糊了的胡萝卜,http://cfss.cc/cdn/hy/25725150.flv
我叫山鸡哥,http://cfss.cc/cdn/hy/23734246.flv
杰克动漫,http://cfss.cc/cdn/hy/19757963.flv
呆萌小岳岳,http://cfss.cc/cdn/hy/11342398.flv
吾聊电影,http://cfss.cc/cdn/hy/16424416.flv
粉娘,http://cfss.cc/cdn/hy/11601978.flv
暴躁一熊猫,http://cfss.cc/cdn/hy/26301635.flv
辟哥影视,http://cfss.cc/cdn/hy/27653235.flv
鬼叔奇谈,http://cfss.cc/cdn/hy/20985821.flv
调查团,http://cfss.cc/cdn/hy/20969117.flv
艺术旅者,http://cfss.cc/cdn/hy/20985798.flv
YeShi小哥,http://cfss.cc/cdn/hy/14363949.flv
我是一颗小虎牙,http://cfss.cc/cdn/hy/20985853.flv
Cc,http://cfss.cc/cdn/hy/11601966.flv
我是郭杰瑞,http://cfss.cc/cdn/hy/21478190.flv
东吴【周瑜】,http://cfss.cc/cdn/hy/28445419.flv
小爱酱,http://cfss.cc/cdn/hy/11352922.flv
浮生没有若梦,http://cfss.cc/cdn/hy/11601986.flv
苦瓜老姨,http://cfss.cc/cdn/hy/11342429.flv

📹斗鱼轮播,#genre#
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
纪录片,http://43.138.170.29:35455/douyu/4360438
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
特辑影院,http://43.138.170.29:35455/douyu/3637778
惊悚影院,http://43.138.170.29:35455/douyu/96577
吃米滴虫,http://43.138.170.29:35455/douyu/315457
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
喜剧电影,http://43.138.170.29:35455/douyu/9292492
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
片荒的日子,http://43.138.170.29:35455/douyu/4258555
大胡子魏,http://43.138.170.29:35455/douyu/8792763
童年回忆,http://43.138.170.29:35455/douyu/8915074
爆笑解说,http://43.138.170.29:35455/douyu/8317926
爆笑解说,http://43.138.170.29:35455/douyu/2660125
下饭神剧,http://43.138.170.29:35455/douyu/276200
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887
不一样的电影,http://43.138.170.29:35455/douyu/2632223
科幻影视解说,http://43.138.170.29:35455/douyu/3508304
开心锤锤,http://43.138.170.29:35455/douyu/9018297
凛冬之地,http://43.138.170.29:35455/douyu/8945323
看美剧,http://43.138.170.29:35455/douyu/8869614
动漫直播,http://43.138.170.29:35455/douyu/1487654
斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼电影4y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影10,http://43.138.170.29:35455/douyu/2935323
斗鱼电影22,http://43.138.170.29:35455/douyu/1979257
斗鱼电影26,http://43.138.170.29:35455/douyu/8413092
斗鱼电影71,http://43.138.170.29:35455/douyu/2987100
斗鱼电影81,http://43.138.170.29:35455/douyu/3870925
斗鱼电影97,http://43.138.170.29:35455/douyu/8867878
斗鱼电影105,http://43.138.170.29:35455/douyu/4290711
斗鱼电影108,http://43.138.170.29:35455/douyu/6566671
斗鱼电影110,http://43.138.170.29:35455/douyu/8415464
斗鱼电影111,http://43.138.170.29:35455/douyu/8475821
斗鱼电影113,http://43.138.170.29:35455/douyu/5522351
斗鱼电影114,http://43.138.170.29:35455/douyu/562225
斗鱼电影116,http://43.138.170.29:35455/douyu/8651489
斗鱼电影117,http://43.138.170.29:35455/douyu/338759
斗鱼电影120,http://43.138.170.29:35455/douyu/5354713
斗鱼电影124,http://43.138.170.29:35455/douyu/2793084
斗鱼电影125,http://43.138.170.29:35455/douyu/5067952
斗鱼电影129,http://43.138.170.29:35455/douyu/413573
斗鱼电影130,http://43.138.170.29:35455/douyu/8014467
斗鱼电影134,http://43.138.170.29:35455/douyu/6725858
斗鱼电影135,http://43.138.170.29:35455/douyu/7476264
斗鱼电影137,http://43.138.170.29:35455/douyu/1274132
斗鱼电影141,http://43.138.170.29:35455/douyu/7623292
斗鱼电影145,http://43.138.170.29:35455/douyu/5033502
斗鱼电影151,http://43.138.170.29:35455/douyu/426517
斗鱼电影153,http://43.138.170.29:35455/douyu/8799435
斗鱼电影155,http://43.138.170.29:35455/douyu/4258555
斗鱼电影158,http://43.138.170.29:35455/douyu/8788687
斗鱼电影165,http://43.138.170.29:35455/douyu/8705754
斗鱼电影169,http://43.138.170.29:35455/douyu/7528160

🇹🇼港澳台,#genre#
⑥合糖意专线直播,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
⑥合糖意天下频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwylwpthjyjjfjxvjlmnduhyjmtvbwxcd.flv

重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000635
凤凰资讯,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv
TVB翡翠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwwjpthjyjtjjjxcxbfhjjfjvhdtjdvbtvjsjxjfsjjcvbctvbfc.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetcfjhvdjjxcodwoetjmncthvbstyreyhbnnvbdjjwthjyjtvbmj.flv
TVBJ2台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwohdpthjyfiplhdftujfbvdimhdjnbjsjbcvxjfjsehbvbjtvbd2.flv
TVB星河台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv
无线新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjpthljjsjsjjbvdljdmnbjhdhyjyjtvbwxxw.flv
无线财经台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwylwpthjyjjfjxvjlmnduhyjmtvbwxcd.flv
HOY77台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv
HOY78台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpeyjhxchjsjjhjejjjyxxw.flv
赛马18台,http://ali.hlspull.yximgs.com/live/huanqiuhklivevhxjcvfhoejfjhdojjjyhcvxcljhjotjyj9jssjfdjcvhthofsjjhyx18.flv
VIUTV,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhtjjnjjdldjlujobnmjjhnbbmdjlpthjyjvjutv.flv
VIUTV6,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjptdjbehjtyhbvhfjcvsjjfyjtvjutvsjx.flv
RTHK31,http://ali.hlspull.yximgs.com/live/huanqiuhklivehpjdthpthcvhnjujulsfjhcvbjuyhbnjyjthj31.flv
RTHK32,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjjecxvjjusjfjjfdhnbthjjsjfwdtncyjthj32.flv
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
澳门莲花,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中视,http://ali.hlspull.yximgs.com/live/huanqiuhklivejphfwnmfdcjfxcvhjjwjfbfjdyujjnmfcbsfjejtyhsdjs.flv
华视,http://ali.hlspull.yximgs.com/live/huanqiuhklivepdymvcjnjjjcvbcvbjtyjjjffcfjvjftojjbvcjfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/huanqiuhkliveptejfsxlvcjdewjjjpsjfvvxcjjjpfossvbxcfjjtjvxjhlts.flv
TVBS台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv
TVBS新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
壹新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjfoyjvjsdvbnwejtjujjxjcvfjjsjfhfjddjjlhtbchyxw.flv
镜新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveexcvjjocvuojxucfdexjpjjyxchvljxjfejhcelethjjdxw.flv
民视新闻台,hhttp://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
华视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
中视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepnvjydstudjbsjcvbfjjjsjfjsjwetymjldhdujocnjsxw.flv

TVB功夫,https://s2.pub/CCTV-20 
经典功夫台,http://data.3g.yy.com/live/hls/1355002394/1355002394
经典TVB功夫,https://ali.hlspull.yximgs.com/live/12344.flv
TVB功夫(国),http://ali.hlspull.yximgs.com/live/gongfuguoyut3a88221300-dhoadhlabhkkl.flv
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
TVBS新闻,mitv://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe

华视,rtmp://f13h.mine.nu/sat/tv111
中视,rtmp://f13h.mine.nu/sat/tv091
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
緯來日本,rtmp://f13h.mine.nu/sat/tv771
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,rtmp://f13h.mine.nu/sat/tv721
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
ELEVEN体育3,rtmp://f13h.mine.nu/sat/tv751
台湾番薯台,https://epg.pw/stream/51cb56342f39e6110b315b4d3c3391ef7b96e4b8cb91bd1e0670393a6da2755f.m3u8
台湾番薯台,https://epg.pw/stream/f60d0478b5c3b32b42dff1197b6499bb64e79ca1b9544d28dfb62fe1d84da582.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
